region,country,drug_group,drug_sub_group,seizure_reference_year,seizure_volume,legal_category,recreational_year,medical_year,decriminalized_max_possession,offence_type,total_crime_cases,crime_count_gender_ratio,total_treatments,patient_gender_ratio,gdp,health_expenditure,population,gdp_per_capita,border_length_km,coastline_length_km
Europe,Belgium,Hallucinogens,Other Hallucinogens,2021,0.045,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,10.5,0.6153846153846154,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Hallucinogens,Other Hallucinogens,2021,0.045,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,10.5,0.6153846153846154,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Hallucinogens,Other Hallucinogens,2021,0.045,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,10.5,0.6153846153846154,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Hallucinogens,Other Hallucinogens,2022,0.0,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,11.5,0.15,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Hallucinogens,Other Hallucinogens,2022,0.0,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,11.5,0.15,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Hallucinogens,Other Hallucinogens,2022,0.0,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,11.5,0.15,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2020,2.2443,MED,,2015.0,3.0,Other drug-related offences,1379.0,0.18270944741532977,26.0,0.18181818181818182,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2020,2.2443,MED,,2015.0,3.0,Offences related to drug trafficking,13116.0,0.10768823373642863,26.0,0.18181818181818182,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2020,2.2443,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39995.0,0.0924282131484769,26.0,0.18181818181818182,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2021,1.4021000000000001,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,10.5,0.6153846153846154,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2021,1.4021000000000001,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,10.5,0.6153846153846154,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2021,1.4021000000000001,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,10.5,0.6153846153846154,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2022,24.959999999999997,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,11.5,0.15,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2022,24.959999999999997,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,11.5,0.15,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Hallucinogens,Reported total hallucinogens,2022,24.959999999999997,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,11.5,0.15,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Opioids,Opiates,2018,4541.0,MED,,2015.0,3.0,Offences related to drug trafficking,11918.0,0.11103542234332425,1098.5,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,Opioids,Opiates,2018,4541.0,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39857.0,0.09726676695143757,1098.5,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,Opioids,Opiates,2020,684.4687700000001,MED,,2015.0,3.0,Other drug-related offences,1379.0,0.18270944741532977,1280.5,0.26968734325363647,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Opioids,Opiates,2020,684.4687700000001,MED,,2015.0,3.0,Offences related to drug trafficking,13116.0,0.10768823373642863,1280.5,0.26968734325363647,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Opioids,Opiates,2020,684.4687700000001,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39995.0,0.0924282131484769,1280.5,0.26968734325363647,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Opioids,Opiates,2021,1554.441,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,834.8,0.2466947115384615,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Opioids,Opiates,2021,1554.441,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,834.8,0.2466947115384615,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Opioids,Opiates,2021,1554.441,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,834.8,0.2466947115384615,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Opioids,Opiates,2022,1282.704,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,758.8,0.22150259067357514,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Opioids,Opiates,2022,1282.704,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,758.8,0.22150259067357514,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Opioids,Opiates,2022,1282.704,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,758.8,0.22150259067357514,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2020,12.47411,MED,,2015.0,3.0,Other drug-related offences,1379.0,0.18270944741532977,1280.5,0.26968734325363647,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2020,12.47411,MED,,2015.0,3.0,Offences related to drug trafficking,13116.0,0.10768823373642863,1280.5,0.26968734325363647,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2020,12.47411,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39995.0,0.0924282131484769,1280.5,0.26968734325363647,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2021,0.23754999999999998,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,834.8,0.2466947115384615,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2021,0.23754999999999998,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,834.8,0.2466947115384615,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2021,0.23754999999999998,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,834.8,0.2466947115384615,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2022,0.066,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,758.8,0.22150259067357514,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2022,0.066,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,758.8,0.22150259067357514,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Opioids,Pharmaceutical opioids,2022,0.066,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,758.8,0.22150259067357514,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2018,0.0,MED,,2015.0,3.0,Offences related to drug trafficking,11918.0,0.11103542234332425,439.6666666666667,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2018,0.0,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39857.0,0.09726676695143757,439.6666666666667,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2021,0.44706999999999997,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,320.4,0.7124183006535949,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2021,0.44706999999999997,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,320.4,0.7124183006535949,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2021,0.44706999999999997,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,320.4,0.7124183006535949,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2022,4.19465,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,291.2,0.9,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2022,4.19465,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,291.2,0.9,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Benzodiazepines,2022,4.19465,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,291.2,0.9,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2018,3084.0,MED,,2015.0,3.0,Offences related to drug trafficking,11918.0,0.11103542234332425,439.6666666666667,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2018,3084.0,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39857.0,0.09726676695143757,439.6666666666667,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2021,0.79,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,320.4,0.7124183006535949,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2021,0.79,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,320.4,0.7124183006535949,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2021,0.79,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,320.4,0.7124183006535949,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2022,1.1400000000000001,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,291.2,0.9,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2022,1.1400000000000001,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,291.2,0.9,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,GBL/GHB,2022,1.1400000000000001,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,291.2,0.9,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2020,53.24818,MED,,2015.0,3.0,Other drug-related offences,1379.0,0.18270944741532977,470.1666666666667,0.9985580389329489,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2020,53.24818,MED,,2015.0,3.0,Offences related to drug trafficking,13116.0,0.10768823373642863,470.1666666666667,0.9985580389329489,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,Sedatives and tranquillizers,Reported total sedatives and tranquillizers,2020,53.24818,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39995.0,0.0924282131484769,470.1666666666667,0.9985580389329489,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2020,766.5290130000001,MED,,2015.0,3.0,Other drug-related offences,1379.0,0.18270944741532977,66.0,0.17857142857142858,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2020,766.5290130000001,MED,,2015.0,3.0,Offences related to drug trafficking,13116.0,0.10768823373642863,66.0,0.17857142857142858,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2020,766.5290130000001,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39995.0,0.0924282131484769,66.0,0.17857142857142858,529694000000.0,11.26481915,11538604.0,45906.24654420933,1297,-1
Europe,Belgium,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2022,93.743686,MED,,2015.0,3.0,Other drug-related offences,1334.0,0.1781818181818182,35.0,0.5217391304347826,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2022,93.743686,MED,,2015.0,3.0,Offences related to drug trafficking,11104.0,0.10279306406396013,35.0,0.5217391304347826,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2022,93.743686,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39817.0,0.10022082554781722,35.0,0.5217391304347826,593439000000.0,10.76192474,11680210.0,50807.220075666446,1297,-1
Europe,Belgium,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,893.0,MED,,2015.0,3.0,Offences related to drug trafficking,11918.0,0.11103542234332425,63.0,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,“Ecstasy”-type substances,“Ecstasy”-type substances,2018,893.0,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,39857.0,0.09726676695143757,63.0,-1.0,542639000000.0,10.86121368,11427054.0,47487.21761531888,1297,-1
Europe,Belgium,“Ecstasy”-type substances,“Ecstasy”-type substances,2021,372.652475,MED,,2015.0,3.0,Other drug-related offences,1362.0,0.21115173674588666,42.0,0.3548387096774194,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,“Ecstasy”-type substances,“Ecstasy”-type substances,2021,372.652475,MED,,2015.0,3.0,Offences related to drug trafficking,12852.0,0.09673389255755845,42.0,0.3548387096774194,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Belgium,“Ecstasy”-type substances,“Ecstasy”-type substances,2021,372.652475,MED,,2015.0,3.0,Offences related to drug use and/or drug possession,37034.0,0.09737987279754116,42.0,0.3548387096774194,598494000000.0,11.04724503,11586195.0,51655.785182279425,1297,-1
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2018,21.0,ILL,,,,,,,10.0,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2019,0.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,10.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2022,13.111,ILL,,,,Other drug-related offences,78.0,-1.0,23.0,0.21052631578947367,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2022,13.111,ILL,,,,Offences related to drug trafficking,402.0,-1.0,23.0,0.21052631578947367,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Amphetamine,2022,13.111,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,23.0,0.21052631578947367,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2022,21.021,ILL,,,,Other drug-related offences,78.0,-1.0,23.0,0.21052631578947367,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2022,21.021,ILL,,,,Offences related to drug trafficking,402.0,-1.0,23.0,0.21052631578947367,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2022,21.021,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,23.0,0.21052631578947367,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Amphetamine-type stimulants (excluding “ecstasy”),Non-specified amphetamine-type stimulants,2019,93.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,10.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,2305.0,ILL,,,,,,,24.0,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,1948.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,25.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,327.762,ILL,,,,Other drug-related offences,78.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,327.762,ILL,,,,Offences related to drug trafficking,402.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,327.762,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2019,3.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,25.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2022,0.24778,ILL,,,,Other drug-related offences,78.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2022,0.24778,ILL,,,,Offences related to drug trafficking,402.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis oil,2022,0.24778,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,970.0,ILL,,,,,,,24.0,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2019,240.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,25.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,1589.8,ILL,,,,Other drug-related offences,78.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,1589.8,ILL,,,,Offences related to drug trafficking,402.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,1589.8,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,0.0,ILL,,,,,,,24.0,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2019,4.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,25.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,1.339,ILL,,,,Other drug-related offences,78.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,1.339,ILL,,,,Offences related to drug trafficking,402.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,1.339,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,28.0,0.12,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2018,0.0,ILL,,,,,,,24.0,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2019,4.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,25.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,2018,4.0,ILL,,,,,,,2.0,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,2019,3.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,2.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,2022,75.047,ILL,,,,Other drug-related offences,78.0,-1.0,8.0,0.14285714285714285,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,2022,75.047,ILL,,,,Offences related to drug trafficking,402.0,-1.0,8.0,0.14285714285714285,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine,2022,75.047,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,8.0,0.14285714285714285,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Hallucinogens,LSD,2022,5.0000000000000004e-08,ILL,,,,Other drug-related offences,78.0,-1.0,2.0,1.0,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Hallucinogens,LSD,2022,5.0000000000000004e-08,ILL,,,,Offences related to drug trafficking,402.0,-1.0,2.0,1.0,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Hallucinogens,LSD,2022,5.0000000000000004e-08,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,2.0,1.0,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Hallucinogens,Other Hallucinogens,2022,0.041159999999999995,ILL,,,,Other drug-related offences,78.0,-1.0,2.0,1.0,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Hallucinogens,Other Hallucinogens,2022,0.041159999999999995,ILL,,,,Offences related to drug trafficking,402.0,-1.0,2.0,1.0,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Hallucinogens,Other Hallucinogens,2022,0.041159999999999995,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,2.0,1.0,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Opioids,Opiates,2018,3.0,ILL,,,,,,,203.5,-1.0,20484053869.0,8.76100445,3387000.0,6047.845842633599,1543,20
Europe,Bosnia and Herzegovina,Opioids,Opiates,2019,3.0,ILL,,,,Offences related to drug use and/or drug possession,27.0,0.038461538461538464,221.0,-1.0,20482608755.0,8.92544365,3345533.0,6122.3753449749265,1543,20
Europe,Bosnia and Herzegovina,Opioids,Opiates,2022,0.25474666,ILL,,,,Other drug-related offences,78.0,-1.0,468.0,0.11163895486935867,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Opioids,Opiates,2022,0.25474666,ILL,,,,Offences related to drug trafficking,402.0,-1.0,468.0,0.11163895486935867,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Opioids,Opiates,2022,0.25474666,ILL,,,,Offences related to drug use and/or drug possession,1675.0,-1.0,468.0,0.11163895486935867,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Opioids,Pharmaceutical opioids,2022,2.6668,ILL,,,,Other drug-related offences,78.0,-1.0,468.0,0.11163895486935867,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
Europe,Bosnia and Herzegovina,Opioids,Pharmaceutical opioids,2022,2.6668,ILL,,,,Offences related to drug trafficking,402.0,-1.0,468.0,0.11163895486935867,24534663636.0,8.71644783,3204802.0,7655.594210188337,1543,20
